Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2016-12-01 00:00:00	738.1	745.248	735.789	744.6	6.63	4906.9	740.21
2016-12-02 00:00:00	745.248	770	745.248	765.74	5.15	3905.13	758.57
2016-12-03 00:00:00	765.74	765.74	753.1	761.25	1.47	1110.19	755.51
2016-12-04 00:00:00	766	769	757.63	764.14	0.53	406.22	761.65
2016-12-05 00:00:00	765.99	769	743.001	753.3	1.52	1138.96	751.52
2016-12-06 00:00:00	751.99	755.899	750	754	5.58	4200.46	753.38
2016-12-07 00:00:00	753	761.02	750.01	760.8	31.8	24033.84	755.67
2016-12-08 00:00:00	755.87	763.25	755.072	762.205	18.68	14182.41	759.34
2016-12-09 00:00:00	758.8	767.59	758.8	762.1	18.71	14259.49	762.29
2016-12-10 00:00:00	764.602	768.36	764.504	766.61	1.02	780.81	764.9
2016-12-11 00:00:00	769	769	759.05	759.5	1.27	963.76	759.97
2016-12-12 00:00:00	761.6	770.95	760.89	766	6.44	4934.66	766.32
2016-12-13 00:00:00	766.62	771.69	764.5	771.69	1.34	1028.34	768
2016-12-14 00:00:00	770.91	771.02	765	771	5.5	4225.48	768.6
2016-12-15 00:00:00	769.03	775	765	770.53	7.28	5603.9	770.17
2016-12-16 00:00:00	772	773.99	769.94	771.1	5.41	4172.76	771.92
2016-12-17 00:00:00	773.1	777.8	773.05	776.01	1.41	1096.79	775.31
2016-12-18 00:00:00	778.12	781.2	778.12	779.443	1.13	877.8	779.78
2016-12-19 00:00:00	780.003	781.75	775.6	778.5	18.86	14703.35	779.7
2016-12-20 00:00:00	779.1	785	777.4	783	20.25	15814.8	780.86
2016-12-21 00:00:00	785.99	822	785.99	822	18.34	14656.56	799.34
2016-12-22 00:00:00	822	859.45	746	844.5	10.33	8685.89	840.56
2016-12-23 00:00:00	854.96	890.55	854.96	885	4.7	4162.29	885.83
2016-12-24 00:00:00	885	891	865.26	878.2	0.33	292.74	874.1
2016-12-25 00:00:00	870.2	870.2	828.6	863.11	2.41	1999.55	831.33
2016-12-26 00:00:00	870.14	889.2	865.1	879.59	14.45	12677.09	877.08
2016-12-27 00:00:00	878.3	915	877.89	908.15	2.65	2385.37	899.55
2016-12-28 00:00:00	913.89	933.25	913.89	932.1	1.19	1104.18	924.21
2016-12-29 00:00:00	934.25	942.95	931.25	933.25	2.35	2211.75	939.25
2016-12-30 00:00:00	933.25	935.11	911.25	935.11	0.45	415.32	922.49
2016-12-31 00:00:00	928.96	928.96	921.78	925.32	0.04	37.07	925.41
2017-01-01 00:00:00	929.15	964.5	920.44	964.5	0.55	518.27	949.63
2017-01-02 00:00:00	966.78	990.11	966.78	985	0.12	114.21	982.02
2017-01-03 00:00:00	985.89	992.05	977	985	0.31	308.51	982.7
2017-01-04 00:00:00	992.05	1072.36	992.05	1072.36	1.58	1598.35	1009.98
2017-01-05 00:00:00	1074.58	1089.44	908.25	941	9.06	8572.91	945.93
2017-01-06 00:00:00	944.85	946.22	839.36	851.52	4.77	4379.32	917.93
2017-01-07 00:00:00	851.25	851.25	789.48	842.28	0.6	503.69	839.55
2017-01-08 00:00:00	848.14	888	848.14	865.56	0.28	245.94	868.87
2017-01-09 00:00:00	864.25	870.15	849.95	864.5	4.75	4084.66	859.14
2017-01-10 00:00:00	864.22	875.15	860	875.15	4.24	3673.72	865.74
2017-01-11 00:00:00	875.15	884.69	760.36	780	27.1	22288.71	822.47
2017-01-12 00:00:00	772.45	812.59	750	803	9.33	7095.56	760.14
2017-01-13 00:00:00	800	817.55	772.59	815.55	20.98	16617.46	792.03
2017-01-14 00:00:00	815	819	808	809	8.07	6595.22	817.4
2017-01-15 00:00:00	814	819	809	809	1.37	1115.09	813.81
2017-01-16 00:00:00	815.95	820.88	811.45	815.52	25.79	21058.6	816.45
2017-01-17 00:00:00	820.125	897.258	820.125	895.25	11.7	10195.38	871.26
2017-01-18 00:00:00	888	889.36	850.36	862.36	8.02	7071.75	881.8
2017-01-19 00:00:00	864.36	888.69	864.36	888.69	12.95	11377.55	878.36
2017-01-20 00:00:00	888.69	888.69	875	885.36	9.22	8107.49	879.68
2017-01-21 00:00:00	886.36	913.85	886.36	910	0.04	39.43	901.71
2017-01-22 00:00:00	910	913.85	885	905.58	0.97	875.08	900.16
2017-01-23 00:00:00	905.58	913.25	901.25	909.36	7.16	6496.86	907.15
2017-01-24 00:00:00	908.36	913.85	454.263	904.7	10.86	9288.69	855.68
2017-01-25 00:00:00	900	900	876.589	888.052	5.7	5052.99	887.04
2017-01-26 00:00:00	888.229	1015.511	788.59	909.274	9.92	8917.38	899.13
2017-01-27 00:00:00	909.013	920	901.334	912.85	9.79	8912.75	910.14
2017-01-28 00:00:00	912.85	919.36	905.45	913.993	17.32	15843.49	914.56
2017-01-29 00:00:00	913.993	918.385	907.341	910.425	20.8	19008.48	914.07
2017-01-30 00:00:00	910.425	915.4	906.605	913.41	33.5	30548.28	911.94
2017-01-31 00:00:00	914.524	965.15	912.166	959.398	29.48	27545.95	934.26
2017-02-01 00:00:00	959.398	981.07	950.623	978.085	52.52	50661.03	964.63
2017-02-02 00:00:00	978.085	1004.95	965.099	1002.957	52.12	51341.12	985.03
2017-02-03 00:00:00	1002.957	1017.885	984.087	1009.968	67.07	67375.63	1004.61
2017-02-04 00:00:00	1009.968	1034.8	997.229	1027.785	33.37	33792.44	1012.64
2017-02-05 00:00:00	1027.785	1028.83	994.005	1004.95	27.61	28005.57	1014.35
2017-02-06 00:00:00	1003.53	1019.875	1002.264	1016.094	39.15	39682	1013.71
